
City,Number of Tracts,Total polulation,Percent Black,Percent White,Edge,Edge rank,HEdge,HEdge rank,HEdgeInfinity (True),HEdgeInfinity (True) rank,Typo HEI,Typo HEI rank,Dissimilarity,Dissimilarity rank,Gini,Gini rank,Moran's I,Moran's I rank,Population standard deviation,Degree average,Degree standard deviation,Max degree,Min degree
"Tampa-St-Petersburg-Clearwater,FL",408,2067827.0,8.76538511200405,83.13906337425713,0.4849389483909314,48,0.593680093030771,51,0.6208849073144632,59,0.0007414978851915301,69,0.51709587961931514,48,0.67353547882717868,44,0.5142634363283615,39,3082.5036504738,4.8039215686274508,1.4838292783140024,11.0,0.0
Toledo_OH,187,720812.0,9.679084143993164,85.83847105764055,0.5180667124384721,29,0.6261841904205153,30,0.6546967815974487,35,0.0018236553474589203,34,0.57697696161392298,32,0.71515085109520726,34,0.7122258417576901,8,1417.1707306085045,4.9839572192513373,1.848473675401165,11.0,1.0
Tucson_AZ,125,714733.0,2.8793969216476643,67.71283822070619,0.44316357106031423,78,0.5990939179996606,47,0.635283920653609,46,0.0005195089370848546,85,0.46157614505265371,68,0.59010228942590559,71,0.512786263237409,40,2416.6756185934428,5.2480000000000002,2.1001180919176905,15.0,1.0
Tulsa_OK,255,882650.0,7.545799580807795,81.96612473800488,0.438861289222724,81,0.5477559786868366,81,0.5756005445305095,83,0.0009772941660319045,61,0.33327860557578465,95,0.46286843926607224,93,0.34651694999531724,78,1576.8031515868704,4.776470588235294,1.895566368391802,12.0,1.0
Tuscaloosa_AL,64,276233.0,33.47536318977096,65.37271071884967,0.44236518177117157,79,0.5893163524770859,57,0.6422889581283721,42,0.0005900922624423857,80,0.50107102141427462,50,0.65828910611007674,51,0.23757371382935602,90,2739.4762778859044,4.65625,2.2584476831443316,11.0,1.0
"Virginia-Beach-Norfolk-Newport-News,VA-NC",327,1432687.0,28.31490758274487,66.8632436812786,0.416486964483745,96,0.570438183222592,63,0.6023425677005709,67,0.0003742305868642287,98,0.43217488433912049,76,0.60178305619043571,66,0.31722678485727196,84,3055.9248020487412,4.5871559633027523,1.7410900791598471,13.0,1.0
Washington-Arlington-Alexandria_DC-VA-MD-WV,1011,4425398.0,24.350578185284125,65.51801668460102,0.49266811113370446,42,0.6484379682702586,20,0.6644708375586486,30,0.0006311545708634631,76,0.52153548232756008,45,0.67814845132943435,43,0.5595045797857855,28,2404.843425623601,5.2324431256182002,1.7590730928176626,20.0,1.0
Wichita_KS,147,579561.0,6.336175139459005,87.32316356690669,0.4823640776827508,53,0.5746151439723644,61,0.6125711573514099,64,0.0013613584352419833,45,0.46777378400982361,64,0.63064560793854207,60,0.5096007044316285,41,1907.2992329508745,5.1020408163265305,2.2639880948388669,13.0,1.0
York-Hanover_PA,104,491511.0,2.74113905894273,95.13154334287533,0.5090178554161318,35,0.5569892914803135,71,0.582053364413222,76,0.0032139664941355024,6,0.56506548252856081,35,0.67149123587491544,45,0.43002523467262477,63,2077.2935992277912,4.9807692307692308,1.8291484422180282,9.0,1.0
Youngstown-Warren-Boardman_OH-PA,192,756438.0,8.360103537897356,89.99521441281374,0.5374848977571276,20,0.6265428153488898,29,0.6686970699816226,27,0.0023500463651353583,14,0.68352916907224182,8,0.81461598508007493,12,0.5628586819837667,27,2240.7343416050994,4.90625,1.982097610487435,11.0,1.0
