GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1400000US17031828702,17031828702,"Census Tract 8287.02, Cook County, Illinois",4916,399,4517,924,3538,4,7,6,14,79
1400000US17031828801,17031828801,"Census Tract 8288.01, Cook County, Illinois",4969,612,4357,2415,1751,2,115,0,11,96
1400000US17031828802,17031828802,"Census Tract 8288.02, Cook County, Illinois",3038,652,2386,1539,808,5,10,0,1,40
1400000US17031828900,17031828900,"Census Tract 8289, Cook County, Illinois",3920,2049,1871,540,1294,8,11,4,2,52
1400000US17031829000,17031829000,"Census Tract 8290, Cook County, Illinois",1327,84,1243,15,1223,0,0,0,0,15
1400000US17031829100,17031829100,"Census Tract 8291, Cook County, Illinois",4144,2787,1357,428,906,9,1,1,2,40
1400000US17031829200,17031829200,"Census Tract 8292, Cook County, Illinois",5951,2507,3444,1621,1757,6,7,1,10,82
1400000US17031829301,17031829301,"Census Tract 8293.01, Cook County, Illinois",3982,750,3232,1605,1538,4,37,2,22,39
1400000US17031829302,17031829302,"Census Tract 8293.02, Cook County, Illinois",3982,842,3140,373,2711,8,6,0,1,69
1400000US17031829401,17031829401,"Census Tract 8294.01, Cook County, Illinois",1394,107,1287,21,1254,0,3,0,2,14
1400000US17031829402,17031829402,"Census Tract 8294.02, Cook County, Illinois",3346,197,3149,1074,1969,3,43,0,6,78
1400000US17031829500,17031829500,"Census Tract 8295, Cook County, Illinois",4146,1460,2686,1931,688,5,46,7,5,55
1400000US17031829600,17031829600,"Census Tract 8296, Cook County, Illinois",3062,528,2534,2156,277,3,56,0,1,51
1400000US17031829700,17031829700,"Census Tract 8297, Cook County, Illinois",4349,259,4090,836,3194,7,18,0,0,54
1400000US17031829800,17031829800,"Census Tract 8298, Cook County, Illinois",6820,221,6599,3481,2794,5,160,1,30,156
1400000US17031829901,17031829901,"Census Tract 8299.01, Cook County, Illinois",8744,299,8445,2589,5539,11,197,1,8,138
1400000US17031829902,17031829902,"Census Tract 8299.02, Cook County, Illinois",6343,113,6230,938,5178,6,68,1,11,71
1400000US17031830001,17031830001,"Census Tract 8300.01, Cook County, Illinois",2105,89,2016,1918,67,3,9,0,0,19
1400000US17031830003,17031830003,"Census Tract 8300.03, Cook County, Illinois",7985,245,7740,333,7243,2,75,2,25,109
1400000US17031830004,17031830004,"Census Tract 8300.04, Cook County, Illinois",7233,286,6947,853,5896,9,85,4,19,132
1400000US17031830005,17031830005,"Census Tract 8300.05, Cook County, Illinois",3957,84,3873,962,2781,3,86,0,6,62
1400000US17031830006,17031830006,"Census Tract 8300.06, Cook County, Illinois",2487,207,2280,792,1403,4,36,0,0,57
1400000US17031830007,17031830007,"Census Tract 8300.07, Cook County, Illinois",5039,229,4810,717,3956,4,68,4,10,82
1400000US17031830008,17031830008,"Census Tract 8300.08, Cook County, Illinois",4537,128,4409,393,3899,5,43,3,3,95
1400000US17031830100,17031830100,"Census Tract 8301, Cook County, Illinois",3356,209,3147,743,2307,4,26,2,2,92
1400000US17031830201,17031830201,"Census Tract 8302.01, Cook County, Illinois",5351,215,5136,891,4071,4,33,2,6,161
1400000US17031830202,17031830202,"Census Tract 8302.02, Cook County, Illinois",3569,230,3339,992,2217,13,24,2,8,105
1400000US17031830300,17031830300,"Census Tract 8303, Cook County, Illinois",4748,274,4474,1347,2981,13,33,7,8,128
1400000US17031830400,17031830400,"Census Tract 8304, Cook County, Illinois",4453,349,4104,1854,2118,4,20,0,13,124
1400000US17031830500,17031830500,"Census Tract 8305, Cook County, Illinois",4660,4506,154,139,30,5,2,0,0,3
1400000US17031830600,17031830600,"Census Tract 8306, Cook County, Illinois",5005,2200,2805,1603,825,7,261,1,5,131
1400000US17031830700,17031830700,"Census Tract 8307, Cook County, Illinois",4247,660,3587,1830,1415,31,257,1,6,80
1400000US17031830800,17031830800,"Census Tract 8308, Cook County, Illinois",2391,412,1979,1667,104,3,156,0,5,55
1400000US17031830900,17031830900,"Census Tract 8309, Cook County, Illinois",2877,1154,1723,1417,147,9,123,1,12,48
1400000US17031831000,17031831000,"Census Tract 8310, Cook County, Illinois",2138,189,1949,1732,34,1,146,0,2,39
1400000US17031831100,17031831100,"Census Tract 8311, Cook County, Illinois",7453,4495,2958,2306,237,18,336,3,28,79
1400000US17031831200,17031831200,"Census Tract 8312, Cook County, Illinois",5021,4593,428,211,265,3,18,0,3,28
1400000US17031831300,17031831300,"Census Tract 8313, Cook County, Illinois",1280,558,722,36,666,0,18,0,0,7
1400000US17031831400,17031831400,"Census Tract 8314, Cook County, Illinois",2964,572,2392,281,1987,10,114,0,0,18
1400000US17031831500,17031831500,"Census Tract 8315, Cook County, Illinois",4079,2392,1687,1236,253,3,214,0,4,30
1400000US17031831600,17031831600,"Census Tract 8316, Cook County, Illinois",7270,4578,2692,1935,575,14,156,0,18,65
1400000US17031831700,17031831700,"Census Tract 8317, Cook County, Illinois",2075,1129,946,774,42,4,90,0,4,40
1400000US17031831800,17031831800,"Census Tract 8318, Cook County, Illinois",6322,1457,4865,2816,319,28,1472,6,27,214
1400000US17031831900,17031831900,"Census Tract 8319, Cook County, Illinois",2717,207,2510,2360,38,2,70,0,0,44
1400000US17031832000,17031832000,"Census Tract 8320, Cook County, Illinois",1798,135,1663,1491,40,0,96,0,0,36
1400000US17031832100,17031832100,"Census Tract 8321, Cook County, Illinois",3297,315,2982,2187,597,3,143,2,2,61
1400000US17031832200,17031832200,"Census Tract 8322, Cook County, Illinois",2940,410,2530,2322,56,3,114,0,6,38
1400000US17031832300,17031832300,"Census Tract 8323, Cook County, Illinois",1870,332,1538,1349,55,1,112,2,1,24
1400000US17031832400,17031832400,"Census Tract 8324, Cook County, Illinois",3181,1495,1686,1391,133,8,123,3,4,55
1400000US17031832500,17031832500,"Census Tract 8325, Cook County, Illinois",3606,273,3333,2893,247,3,126,0,6,69
1400000US17031832600,17031832600,"Census Tract 8326, Cook County, Illinois",3727,124,3603,3329,85,1,129,2,6,51
1400000US17031832900,17031832900,"Census Tract 8329, Cook County, Illinois",2212,189,2023,1321,100,2,547,2,10,43
1400000US17031833000,17031833000,"Census Tract 8330, Cook County, Illinois",2768,103,2665,2044,346,5,215,2,4,52
1400000US17031833100,17031833100,"Census Tract 8331, Cook County, Illinois",6895,491,6404,4436,1121,7,722,5,7,121
1400000US17031833300,17031833300,"Census Tract 8333, Cook County, Illinois",2278,267,2011,1186,124,1,658,0,9,37
1400000US17031833900,17031833900,"Census Tract 8339, Cook County, Illinois",2714,1279,1435,43,1398,2,11,0,1,11
1400000US17031834000,17031834000,"Census Tract 8340, Cook County, Illinois",3632,54,3578,5,3569,0,1,0,0,21
1400000US17031834200,17031834200,"Census Tract 8342, Cook County, Illinois",4944,93,4851,20,4809,14,16,0,1,37
1400000US17031834300,17031834300,"Census Tract 8343, Cook County, Illinois",6570,97,6473,63,6316,15,15,4,9,92
1400000US17031834400,17031834400,"Census Tract 8344, Cook County, Illinois",3772,88,3684,159,3415,9,22,0,6,105
1400000US17031834500,17031834500,"Census Tract 8345, Cook County, Illinois",1475,12,1463,7,1447,1,0,0,0,18
1400000US17031834600,17031834600,"Census Tract 8346, Cook County, Illinois",3778,47,3731,26,3692,1,0,0,1,32
1400000US17031834700,17031834700,"Census Tract 8347, Cook County, Illinois",2078,41,2037,5,2008,11,1,0,4,18
1400000US17031834800,17031834800,"Census Tract 8348, Cook County, Illinois",1953,21,1932,3,1905,4,0,0,1,30
1400000US17031834900,17031834900,"Census Tract 8349, Cook County, Illinois",2272,19,2253,18,2208,16,1,0,0,17
1400000US17031835000,17031835000,"Census Tract 8350, Cook County, Illinois",5778,1998,3780,121,3656,3,18,0,11,30
1400000US17031835100,17031835100,"Census Tract 8351, Cook County, Illinois",5369,4097,1272,137,1159,6,12,0,5,16
1400000US17031835200,17031835200,"Census Tract 8352, Cook County, Illinois",2060,1073,987,891,70,1,29,0,1,7
1400000US17031835500,17031835500,"Census Tract 8355, Cook County, Illinois",1677,40,1637,40,1570,0,7,0,0,27
1400000US17031835600,17031835600,"Census Tract 8356, Cook County, Illinois",1199,92,1107,7,1092,0,0,0,0,12
1400000US17031835700,17031835700,"Census Tract 8357, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0
1400000US17031835800,17031835800,"Census Tract 8358, Cook County, Illinois",1576,30,1546,31,1481,7,2,0,0,32
1400000US17031835900,17031835900,"Census Tract 8359, Cook County, Illinois",3271,54,3217,46,3135,1,7,0,3,48
1400000US17031836000,17031836000,"Census Tract 8360, Cook County, Illinois",2177,30,2147,53,2060,4,14,0,3,27
1400000US17031836100,17031836100,"Census Tract 8361, Cook County, Illinois",1761,21,1740,42,1688,2,4,0,0,17
1400000US17031836200,17031836200,"Census Tract 8362, Cook County, Illinois",1529,128,1401,946,77,1,307,0,5,69
1400000US17031836300,17031836300,"Census Tract 8363, Cook County, Illinois",1288,47,1241,306,841,0,57,0,3,35
1400000US17031836400,17031836400,"Census Tract 8364, Cook County, Illinois",2979,54,2925,88,2781,9,26,0,6,45
1400000US17031836500,17031836500,"Census Tract 8365, Cook County, Illinois",1496,10,1486,26,1426,7,6,0,0,21
1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",2997,1475,1522,249,1293,3,24,0,0,28
1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",2397,258,2139,90,2043,1,5,1,0,27
1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",2661,83,2578,90,2482,3,8,0,4,22
1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",1442,99,1343,73,1240,1,9,0,1,27
1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",2085,78,2007,77,1908,5,6,0,4,22
1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",1819,138,1681,127,1531,0,12,0,2,29
1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",2483,116,2367,89,2255,1,21,0,0,12
1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",2279,170,2109,127,1965,4,18,0,4,16
1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",2796,207,2589,305,2132,2,99,3,3,57
1400000US17031838000,17031838000,"Census Tract 8380, Cook County, Illinois",2561,199,2362,367,1830,12,109,0,10,46
1400000US17031838100,17031838100,"Census Tract 8381, Cook County, Illinois",1713,93,1620,369,850,3,374,4,1,31
1400000US17031838200,17031838200,"Census Tract 8382, Cook County, Illinois",1578,316,1262,580,219,4,401,1,2,62
1400000US17031838300,17031838300,"Census Tract 8383, Cook County, Illinois",1631,173,1458,419,861,8,153,3,4,17
1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",1598,66,1532,51,1481,2,4,0,0,12
1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",4484,84,4400,24,4350,10,4,0,1,32
1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",3233,1331,1902,116,1772,12,2,0,1,42
1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",7311,450,6861,4696,905,6,1051,5,17,195
1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",4350,379,3971,2541,607,10,704,3,11,104
1400000US17031839200,17031839200,"Census Tract 8392, Cook County, Illinois",2545,77,2468,251,1834,15,334,0,0,50
1400000US17031839500,17031839500,"Census Tract 8395, Cook County, Illinois",1545,23,1522,169,1257,4,79,0,4,20
1400000US17031839600,17031839600,"Census Tract 8396, Cook County, Illinois",1952,64,1888,74,1789,1,18,1,0,26
1400000US17031839700,17031839700,"Census Tract 8397, Cook County, Illinois",4326,1778,2548,1676,117,7,706,0,4,57
1400000US17031839800,17031839800,"Census Tract 8398, Cook County, Illinois",2730,611,2119,1219,30,3,830,0,8,33
1400000US17031839900,17031839900,"Census Tract 8399, Cook County, Illinois",4080,1159,2921,2221,65,9,551,5,2,74
1400000US17031840000,17031840000,"Census Tract 8400, Cook County, Illinois",2695,586,2109,1172,33,4,872,0,6,25
1400000US17031840100,17031840100,"Census Tract 8401, Cook County, Illinois",2935,371,2564,724,11,0,1804,1,0,24
1400000US17031840200,17031840200,"Census Tract 8402, Cook County, Illinois",2338,491,1847,423,55,0,1359,0,0,14
1400000US17031840300,17031840300,"Census Tract 8403, Cook County, Illinois",3950,2495,1455,623,104,9,694,0,5,38
1400000US17031840400,17031840400,"Census Tract 8404, Cook County, Illinois",3326,1615,1711,593,73,6,1034,0,0,22
1400000US17031840700,17031840700,"Census Tract 8407, Cook County, Illinois",4249,3687,562,231,281,9,35,0,8,18
1400000US17031840800,17031840800,"Census Tract 8408, Cook County, Illinois",3716,3638,78,44,29,0,11,0,5,9
1400000US17031841000,17031841000,"Census Tract 8410, Cook County, Illinois",849,39,810,191,435,0,158,0,2,29
1400000US17031841100,17031841100,"Census Tract 8411, Cook County, Illinois",7254,138,7116,334,260,0,6438,1,2,83
1400000US17031841200,17031841200,"Census Tract 8412, Cook County, Illinois",5262,4501,761,494,242,6,17,0,8,26
1400000US17031841300,17031841300,"Census Tract 8413, Cook County, Illinois",4463,3732,731,562,113,7,30,0,1,35
1400000US17031841400,17031841400,"Census Tract 8414, Cook County, Illinois",1559,77,1482,25,1468,2,0,0,0,9
1400000US17031841500,17031841500,"Census Tract 8415, Cook County, Illinois",2962,81,2881,34,2814,23,2,0,0,26
1400000US17031841600,17031841600,"Census Tract 8416, Cook County, Illinois",1166,63,1103,24,1070,0,8,0,0,13
1400000US17031841700,17031841700,"Census Tract 8417, Cook County, Illinois",1442,546,896,47,837,2,3,0,1,15
1400000US17031841800,17031841800,"Census Tract 8418, Cook County, Illinois",2505,40,2465,32,2408,7,0,2,0,28
1400000US17031841900,17031841900,"Census Tract 8419, Cook County, Illinois",4865,493,4372,2340,815,11,1031,4,17,173
1400000US17031842000,17031842000,"Census Tract 8420, Cook County, Illinois",2744,137,2607,961,1063,1,515,2,2,68
1400000US17031842100,17031842100,"Census Tract 8421, Cook County, Illinois",6731,2562,4169,146,4027,3,26,1,8,36
1400000US17031842200,17031842200,"Census Tract 8422, Cook County, Illinois",2603,135,2468,1205,1016,4,208,0,2,42
1400000US17031842300,17031842300,"Census Tract 8423, Cook County, Illinois",3244,349,2895,2091,551,8,166,3,12,66
1400000US17031842400,17031842400,"Census Tract 8424, Cook County, Illinois",3304,40,3264,22,3195,6,8,0,0,37
1400000US17031842500,17031842500,"Census Tract 8425, Cook County, Illinois",2451,20,2431,7,2413,5,7,0,1,10
1400000US17031842600,17031842600,"Census Tract 8426, Cook County, Illinois",4133,1524,2609,2014,154,2,405,0,1,38
1400000US17031842800,17031842800,"Census Tract 8428, Cook County, Illinois",7498,6699,799,581,99,11,125,0,2,24
1400000US17031842900,17031842900,"Census Tract 8429, Cook County, Illinois",2341,152,2189,272,1862,1,25,0,2,35
1400000US17031843000,17031843000,"Census Tract 8430, Cook County, Illinois",2378,43,2335,1,2329,3,1,0,1,14
1400000US17031843100,17031843100,"Census Tract 8431, Cook County, Illinois",1892,57,1835,89,1727,3,12,0,2,11
1400000US17031843200,17031843200,"Census Tract 8432, Cook County, Illinois",2780,2352,428,309,82,4,48,0,1,17
1400000US17031843300,17031843300,"Census Tract 8433, Cook County, Illinois",1228,401,827,44,770,5,10,0,0,6
1400000US17031843400,17031843400,"Census Tract 8434, Cook County, Illinois",1451,130,1321,7,1311,7,0,0,1,12
1400000US17031843500,17031843500,"Census Tract 8435, Cook County, Illinois",11309,2205,9104,1504,7603,7,19,1,1,17
1400000US17031843600,17031843600,"Census Tract 8436, Cook County, Illinois",2807,47,2760,54,2653,3,9,0,1,54
1400000US17031843700,17031843700,"Census Tract 8437, Cook County, Illinois",2117,516,1601,1387,106,8,88,1,2,22
1400000US17031843800,17031843800,"Census Tract 8438, Cook County, Illinois",2110,380,1730,486,1119,9,107,0,0,24
1400000US17031843900,17031843900,"Census Tract 8439, Cook County, Illinois",3533,63,3470,119,3261,13,40,0,10,42
1400000US17031980000,17031980000,"Census Tract 9800, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0
1400000US17031980100,17031980100,"Census Tract 9801, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0
1400000US17031990000,17031990000,"Census Tract 9900, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0
1400000US17037000100,17037000100,"Census Tract 1, DeKalb County, Illinois",6712,834,5878,5739,45,8,25,0,1,66
1400000US17037000200,17037000200,"Census Tract 2, DeKalb County, Illinois",5013,339,4674,4586,21,10,25,0,6,28
1400000US17037000300,17037000300,"Census Tract 3, DeKalb County, Illinois",2680,159,2521,2458,20,2,8,1,2,32
1400000US17037000400,17037000400,"Census Tract 4, DeKalb County, Illinois",8622,606,8016,7652,120,4,133,2,3,109
1400000US17037000500,17037000500,"Census Tract 5, DeKalb County, Illinois",4043,425,3618,3275,205,10,65,0,11,56
1400000US17037000600,17037000600,"Census Tract 6, DeKalb County, Illinois",6030,431,5599,5181,238,5,68,2,11,95
1400000US17037000700,17037000700,"Census Tract 7, DeKalb County, Illinois",3833,238,3595,3444,84,2,37,0,2,35
1400000US17037000800,17037000800,"Census Tract 8, DeKalb County, Illinois",6836,1275,5561,4873,450,12,112,1,6,109
1400000US17037000900,17037000900,"Census Tract 9, DeKalb County, Illinois",5113,386,4727,4098,289,2,258,2,3,82
1400000US17037001001,17037001001,"Census Tract 10.01, DeKalb County, Illinois",7025,987,6038,3258,2112,4,532,0,9,146
1400000US17037001002,17037001002,"Census Tract 10.02, DeKalb County, Illinois",5782,411,5371,4070,860,5,351,3,13,88
1400000US17037001300,17037001300,"Census Tract 13, DeKalb County, Illinois",5517,769,4748,4188,333,10,133,0,11,88
1400000US17037001400,17037001400,"Census Tract 14, DeKalb County, Illinois",6451,588,5863,5178,387,8,180,1,10,116
1400000US17037001500,17037001500,"Census Tract 15, DeKalb County, Illinois",3807,769,3038,2819,139,3,22,1,6,51
1400000US17037001600,17037001600,"Census Tract 16, DeKalb County, Illinois",4409,508,3901,3693,84,3,70,1,0,55
1400000US17037001700,17037001700,"Census Tract 17, DeKalb County, Illinois",3454,165,3289,3221,13,4,9,4,7,32
1400000US17037001800,17037001800,"Census Tract 18, DeKalb County, Illinois",4002,164,3838,3721,29,15,23,0,0,50
1400000US17037001900,17037001900,"Census Tract 19, DeKalb County, Illinois",2431,94,2337,2289,6,4,7,0,1,30
1400000US17037002000,17037002000,"Census Tract 20, DeKalb County, Illinois",4956,465,4491,4385,18,6,33,0,3,48
1400000US17037002100,17037002100,"Census Tract 21, DeKalb County, Illinois",2428,475,1953,1877,16,4,20,0,2,39
1400000US17037002200,17037002200,"Census Tract 22, DeKalb County, Illinois",6016,559,5457,3820,1263,6,289,1,7,94
1400000US17043840000,17043840000,"Census Tract 8400, DuPage County, Illinois",2999,1778,1221,1052,36,5,119,0,0,16
1400000US17043840101,17043840101,"Census Tract 8401.01, DuPage County, Illinois",5870,2074,3796,3305,70,7,327,0,5,94
1400000US17043840102,17043840102,"Census Tract 8401.02, DuPage County, Illinois",4639,941,3698,3353,69,2,219,0,8,55
1400000US17043840103,17043840103,"Census Tract 8401.03, DuPage County, Illinois",6446,852,5594,5005,53,5,450,1,2,78
1400000US17043840104,17043840104,"Census Tract 8401.04, DuPage County, Illinois",6327,3787,2540,2121,152,8,236,0,6,39
1400000US17043840201,17043840201,"Census Tract 8402.01, DuPage County, Illinois",5836,468,5368,4750,52,3,496,1,3,63
1400000US17043840202,17043840202,"Census Tract 8402.02, DuPage County, Illinois",5260,595,4665,4138,32,4,443,0,1,51
1400000US17043840303,17043840303,"Census Tract 8403.03, DuPage County, Illinois",3719,1361,2358,1958,181,5,176,0,4,38
1400000US17043840304,17043840304,"Census Tract 8403.04, DuPage County, Illinois",3777,391,3386,3074,44,2,238,0,1,28
1400000US17043840600,17043840600,"Census Tract 8406, DuPage County, Illinois",4813,379,4434,4137,72,7,164,1,5,49
1400000US17043840703,17043840703,"Census Tract 8407.03, DuPage County, Illinois",3898,1249,2649,2001,324,6,252,1,12,59
1400000US17043840704,17043840704,"Census Tract 8407.04, DuPage County, Illinois",3258,1544,1714,1471,83,6,120,0,14,25
1400000US17043840705,17043840705,"Census Tract 8407.05, DuPage County, Illinois",3837,626,3211,2568,116,1,487,2,0,45
1400000US17043840706,17043840706,"Census Tract 8407.06, DuPage County, Illinois",3307,374,2933,2199,117,5,574,0,5,34
1400000US17043840801,17043840801,"Census Tract 8408.01, DuPage County, Illinois",2382,1208,1174,1042,71,4,56,0,1,19
1400000US17043840802,17043840802,"Census Tract 8408.02, DuPage County, Illinois",5848,2620,3228,2754,132,12,289,1,11,45
1400000US17043840901,17043840901,"Census Tract 8409.01, DuPage County, Illinois",3532,503,3029,2635,129,10,228,0,3,32
1400000US17043840904,17043840904,"Census Tract 8409.04, DuPage County, Illinois",4251,1497,2754,1472,316,3,889,1,4,80
1400000US17043840906,17043840906,"Census Tract 8409.06, DuPage County, Illinois",2928,758,2170,1535,295,1,305,0,3,49
1400000US17043840907,17043840907,"Census Tract 8409.07, DuPage County, Illinois",4835,842,3993,2258,586,10,1048,3,18,86
1400000US17043840908,17043840908,"Census Tract 8409.08, DuPage County, Illinois",4381,1240,3141,2103,259,5,653,3,19,103
1400000US17043840910,17043840910,"Census Tract 8409.10, DuPage County, Illinois",5217,1849,3368,2468,257,6,553,8,7,79
1400000US17043840911,17043840911,"Census Tract 8409.11, DuPage County, Illinois",3115,789,2326,1293,108,2,879,0,3,54
1400000US17043841002,17043841002,"Census Tract 8410.02, DuPage County, Illinois",3207,159,3048,2898,53,3,77,0,0,26
1400000US17043841003,17043841003,"Census Tract 8410.03, DuPage County, Illinois",3432,307,3125,2662,129,6,265,3,2,59
1400000US17043841004,17043841004,"Census Tract 8410.04, DuPage County, Illinois",3355,261,3094,2889,63,7,103,1,1,31
1400000US17043841102,17043841102,"Census Tract 8411.02, DuPage County, Illinois",5936,955,4981,3889,302,2,694,3,3,96
1400000US17043841103,17043841103,"Census Tract 8411.03, DuPage County, Illinois",3906,377,3529,3113,91,0,269,0,0,58
1400000US17043841104,17043841104,"Census Tract 8411.04, DuPage County, Illinois",4469,305,4164,3779,28,5,300,0,0,52
1400000US17043841108,17043841108,"Census Tract 8411.08, DuPage County, Illinois",4429,1160,3269,1901,647,18,632,0,9,78
1400000US17043841109,17043841109,"Census Tract 8411.09, DuPage County, Illinois",3980,671,3309,2388,310,18,535,1,3,71
1400000US17043841110,17043841110,"Census Tract 8411.10, DuPage County, Illinois",3517,221,3296,2964,114,3,193,2,1,21
1400000US17043841111,17043841111,"Census Tract 8411.11, DuPage County, Illinois",3636,225,3411,2971,51,4,343,0,1,44
1400000US17043841112,17043841112,"Census Tract 8411.12, DuPage County, Illinois",3124,260,2864,2147,81,3,586,0,6,47
1400000US17043841113,17043841113,"Census Tract 8411.13, DuPage County, Illinois",3760,545,3215,2373,183,12,584,0,15,52
1400000US17043841114,17043841114,"Census Tract 8411.14, DuPage County, Illinois",4196,368,3828,3032,185,15,533,1,1,65
1400000US17043841204,17043841204,"Census Tract 8412.04, DuPage County, Illinois",6193,1572,4621,2407,256,13,1833,4,7,108
1400000US17043841205,17043841205,"Census Tract 8412.05, DuPage County, Illinois",4776,580,4196,3267,114,8,719,1,12,87
1400000US17043841206,17043841206,"Census Tract 8412.06, DuPage County, Illinois",5345,845,4500,3847,115,3,459,1,16,68
1400000US17043841207,17043841207,"Census Tract 8412.07, DuPage County, Illinois",3068,1235,1833,1208,111,1,477,0,5,39
1400000US17043841208,17043841208,"Census Tract 8412.08, DuPage County, Illinois",5234,1371,3863,2714,251,14,791,4,8,82
1400000US17043841209,17043841209,"Census Tract 8412.09, DuPage County, Illinois",3945,336,3609,2529,159,3,848,0,9,66
1400000US17043841210,17043841210,"Census Tract 8412.10, DuPage County, Illinois",4132,737,3395,2106,331,12,875,0,5,78
1400000US17043841307,17043841307,"Census Tract 8413.07, DuPage County, Illinois",6172,502,5670,4816,203,3,575,0,12,66
1400000US17043841308,17043841308,"Census Tract 8413.08, DuPage County, Illinois",4318,211,4107,3417,63,3,572,0,12,46
1400000US17043841310,17043841310,"Census Tract 8413.10, DuPage County, Illinois",3683,163,3520,2889,42,10,539,0,0,40
1400000US17043841312,17043841312,"Census Tract 8413.12, DuPage County, Illinois",3931,1866,2065,1368,97,0,574,0,0,47
1400000US17043841313,17043841313,"Census Tract 8413.13, DuPage County, Illinois",2789,252,2537,2305,37,3,159,7,0,26
1400000US17043841314,17043841314,"Census Tract 8413.14, DuPage County, Illinois",6549,561,5988,4974,122,3,793,2,5,94
1400000US17043841315,17043841315,"Census Tract 8413.15, DuPage County, Illinois",3405,716,2689,1822,326,6,474,0,5,73
1400000US17043841316,17043841316,"Census Tract 8413.16, DuPage County, Illinois",3663,249,3414,3067,47,10,264,0,3,23
1400000US17043841318,17043841318,"Census Tract 8413.18, DuPage County, Illinois",2884,494,2390,1924,65,0,351,0,3,52
1400000US17043841320,17043841320,"Census Tract 8413.20, DuPage County, Illinois",2704,595,2109,1115,203,2,735,2,0,62
1400000US17043841321,17043841321,"Census Tract 8413.21, DuPage County, Illinois",2510,188,2322,1802,56,0,451,1,4,12
1400000US17043841322,17043841322,"Census Tract 8413.22, DuPage County, Illinois",4478,724,3754,1961,237,7,1450,0,1,114
1400000US17043841323,17043841323,"Census Tract 8413.23, DuPage County, Illinois",3032,296,2736,1958,181,2,540,0,2,60
1400000US17043841324,17043841324,"Census Tract 8413.24, DuPage County, Illinois",2839,259,2580,1925,50,7,548,0,3,47
1400000US17043841325,17043841325,"Census Tract 8413.25, DuPage County, Illinois",5831,570,5261,3977,136,1,997,2,13,136
1400000US17043841326,17043841326,"Census Tract 8413.26, DuPage County, Illinois",3351,217,3134,2790,29,4,250,2,0,59
1400000US17043841327,17043841327,"Census Tract 8413.27, DuPage County, Illinois",4443,241,4202,3681,56,5,409,1,11,49
1400000US17043841401,17043841401,"Census Tract 8414.01, DuPage County, Illinois",6649,2552,4097,3671,138,8,220,1,6,69
1400000US17043841403,17043841403,"Census Tract 8414.03, DuPage County, Illinois",3943,279,3664,3439,91,2,61,0,8,64
1400000US17043841404,17043841404,"Census Tract 8414.04, DuPage County, Illinois",3192,191,3001,2828,36,2,87,2,8,38
1400000US17043841501,17043841501,"Census Tract 8415.01, DuPage County, Illinois",6023,3615,2408,2154,159,12,70,0,0,28
1400000US17043841503,17043841503,"Census Tract 8415.03, DuPage County, Illinois",3923,3172,751,674,48,5,25,0,4,13
1400000US17043841504,17043841504,"Census Tract 8415.04, DuPage County, Illinois",3294,1795,1499,1296,152,4,34,0,5,36
1400000US17043841603,17043841603,"Census Tract 8416.03, DuPage County, Illinois",4530,1576,2954,2666,125,4,105,2,5,56
1400000US17043841604,17043841604,"Census Tract 8416.04, DuPage County, Illinois",4055,1082,2973,2464,184,7,237,3,1,78
1400000US17043841605,17043841605,"Census Tract 8416.05, DuPage County, Illinois",3818,1231,2587,2254,156,3,153,0,5,26
1400000US17043841606,17043841606,"Census Tract 8416.06, DuPage County, Illinois",2061,124,1937,1691,75,5,129,1,2,36
1400000US17043841607,17043841607,"Census Tract 8416.07, DuPage County, Illinois",4751,1021,3730,3324,186,5,140,0,11,71
1400000US17043841703,17043841703,"Census Tract 8417.03, DuPage County, Illinois",7157,1759,5398,3440,953,10,838,0,11,192
1400000US17043841704,17043841704,"Census Tract 8417.04, DuPage County, Illinois",4600,344,4256,3395,433,4,354,1,14,83
1400000US17043841705,17043841705,"Census Tract 8417.05, DuPage County, Illinois",5540,935,4605,3036,278,7,1173,1,5,115
1400000US17043841706,17043841706,"Census Tract 8417.06, DuPage County, Illinois",4113,1054,3059,1684,375,6,932,0,12,60
